"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C6_01070C",223.088343563326,-1.49971320115324,0.217682766475242,-6.8894438702561,5.6010918900768e-12,6.10208400904611e-11
"C6_01170W",671.348999178218,1.40259308748387,0.1696033847407,8.26984136919343,1.34137367890237e-16,2.38162265437767e-15
"C6_01180C",44.804547205097,-1.16524669831007,0.396943129415435,-2.93555074256125,0.00332956150121278,0.00937449354710395
"C6_01260W",105.198779487205,1.18044559467604,0.392758344829552,3.00552645211987,0.00265121534677277,0.00760881312999349
"C6_01290C",345.876529816025,-1.06001801198277,0.198116175180195,-5.35048696058582,8.77178733101454e-08,5.98880996030028e-07
"C6_01300W",733.090162434159,-1.92946686800423,0.240684690920493,-8.01657496629734,1.08734572657059e-15,1.72446236323304e-14
"C6_01310W",8.64036693962198,-3.25084351254503,1.0207218141861,-3.18484769049161,0.00144830212973957,0.00445144454388648
"C6_01360W",963.253550217068,-1.16794835852159,0.187135406126366,-6.24119391780364,4.34243491977246e-10,3.83267082049482e-09
"C6_01420C",499.941577185823,-1.80294129949603,0.187488894412101,-9.61625649961517,6.82706548276431e-22,1.83968268982454e-20
"C6_01440C",16.1491481683397,3.59638024920826,0.87826674764625,4.09486099621389,4.22421750583183e-05,0.000180150452454593
"C6_01450C",494.154587886612,1.12111126375999,0.467048621825391,2.40041659769446,0.0163764221552101,0.0380803401776362
"C6_01480W",69.1064800506781,-1.05913458448068,0.331291900538275,-3.19698303145903,0.00138873095672619,0.00429308199312816
"C6_01490C",255.075225039869,3.6775424481379,0.345799407139353,10.6349009634244,2.05046468616027e-26,7.34548819924474e-25
"C6_01500C",526.062479421027,3.53133783467158,0.476587480205356,7.40963198015602,1.26650379652301e-13,1.69144914930376e-12
"C6_01510W",52.9923168994094,-5.85294818116209,0.728907186560851,-8.02975781975428,9.76652638859957e-16,1.56110618652418e-14
"C6_01530C",366.932691970308,-1.15150349330817,0.208640180591898,-5.51908788633823,3.40763747447921e-08,2.46759955048494e-07
"C6_01680C",53.4475649991841,-1.86697222855962,0.377914517365039,-4.94019716833544,7.80436137375227e-07,4.57005391982224e-06
"C6_01900C",338.715055314114,-1.45604284124307,0.22058819876753,-6.60072863996476,4.09141852345995e-11,4.01235729595348e-10
"C6_01930W",1139.99097623815,1.26091488620686,0.162922996291289,7.73933032726991,9.99418134444141e-15,1.47015856008812e-13
"C6_01980C",1159.03840228324,1.22805302803487,0.140756964577652,8.72463420705118,2.67042418065626e-18,5.36728820468535e-17
"C6_01990W",59.3283581090386,-4.83573949333602,0.867235882564948,-5.57603714347448,2.46059410231338e-08,1.81636582825315e-07
"C6_02010C",5317.5124700389,-1.27819774627347,0.181004456272284,-7.06169214061051,1.64487096308825e-12,1.9153468767127e-11
"C6_02080W",57.0595697583933,1.76746960240843,0.466032452072124,3.79258910951311,0.000149084726384408,0.000569589701180078
"C6_02210W",59.1295312244407,-2.62248696594761,0.500124387055171,-5.24366944269469,1.57414111844198e-07,1.02859650335962e-06
"C6_02290C",655.484899190409,1.4551322438542,0.182638304264971,7.96728949992386,1.6219240380213e-15,2.51336320395667e-14
"C6_02370C",868.312839289989,1.50290377759004,0.186011213274835,8.07964074385921,6.49578523009851e-16,1.04931915255438e-14
"C6_02380W",1298.49582515694,1.32874650703427,0.181272734847166,7.33009577063291,2.29988318338707e-13,2.96743402263289e-12
"C6_02500C",1377.52391059058,2.796058640244,0.155549386818759,17.9753755217426,3.03799780192937e-72,7.11592562067303e-70
"C6_02510C",2.94962086737117,4.89052295851528,1.74031254227665,2.81014061538484,0.00495198593022451,0.013349975349742
"C6_02550W",7.4414425343684,-4.09540076137645,1.04296206499259,-3.92670155400671,8.61187295424818e-05,0.000346408892281185
"C6_02580W",237.0273080324,-1.05510496138344,0.203109741620286,-5.19475310719445,2.04991704425895e-07,1.30996797476779e-06
"C6_02830W",83.2056438968206,-1.06567342155747,0.282601970778736,-3.77093414678214,0.000162637591290756,0.000616342831960613
"C6_02860W",1150.11627800769,-1.46422649712735,0.177698475134499,-8.23994970142023,1.72283067412481e-16,3.03238115763587e-15
"C6_02890C",638.604784530089,3.49572149761903,0.216826482936015,16.1222072612349,1.7813151928671e-58,2.71205238114016e-56
"C6_02950C",67.6906994464448,-1.09174421770192,0.361762768625611,-3.01784570548708,0.00254578486533703,0.00733388355246099
"C6_03030W",24.4272141990888,-1.39822898757348,0.553771903265128,-2.52491861600291,0.0115725085565078,0.0281793591000129
"C6_03080C",1658.58260196134,1.04012688340621,0.146583771764868,7.09578468941746,1.2861959009281e-12,1.5239169332008e-11
"C6_03130W",1910.90995811564,1.00038924669286,0.148855827249671,6.72052458527497,1.81071477818553e-11,1.86586345163281e-10
"C6_03160C",1258.51877339105,-1.2578163111221,0.12043720581159,-10.4437520170453,1.56500171943061e-25,5.26566876869195e-24
"C6_03170C",56.8105972608879,-1.20742079432776,0.446359627315347,-2.70504033169364,0.00682960968554699,0.0177744970021287
"C6_03240W",221.769519019947,1.12415485347332,0.286684481041116,3.92122674164595,8.8099315211998e-05,0.000353209236103402
"C6_03250W",761.385229617007,-2.06896514041549,0.167231632656892,-12.3718527861315,3.71159765359103e-35,2.11248875797845e-33
"C6_03320W",2747.82886806148,-2.84139892096156,0.231281527070152,-12.2854555526162,1.08432479897059e-34,6.0032163870281e-33
"C6_03340C",2990.05992991469,-1.1183488202281,0.152738934054756,-7.32196297655958,2.44369582550017e-13,3.13968514288946e-12
"C6_03400C",2542.30148950203,1.24256065963602,0.137418622134417,9.04215629829705,1.53611245099746e-19,3.45200178102382e-18
"C6_03440W",354.08690644964,1.73240897690615,0.183145488426853,9.4591954832568,3.10321550574578e-21,7.84173544812937e-20
"C6_03450C",863.819693893984,1.12038647114749,0.147620506434757,7.58963980145034,3.20795992482008e-14,4.55395709607326e-13
"C6_03480W",89.8469342466102,-4.68559063091725,0.479075704279471,-9.78048059849825,1.36560541007678e-22,3.94148670491356e-21
"C6_03500C",1.67731185957018,-4.84526387952499,1.95752637539832,-2.47519723893328,0.0133162612042831,0.0317649944120972
"C6_03530C",202.073554682307,-1.34070585049516,0.199038362477501,-6.73591680421258,1.6289948046394e-11,1.69004742082691e-10
"C6_03540W",983.126971409115,-2.03784833997368,0.21936860695172,-9.28960788095893,1.54857771779877e-20,3.69836796133118e-19
"C6_03600C",24.9243387024947,4.09570394653898,1.37598902272592,2.97655277687109,0.00291508903246639,0.00829098395066911
"C6_03610W",126.717157530644,-1.30361972875728,0.351522143237464,-3.7084996033284,0.000208490987094953,0.00077944144346732
"C6_03620C",474.081951094735,-1.44686912519654,0.152536306994406,-9.48540812155368,2.4143642970654e-21,6.20399939625667e-20
