"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C3_07070C",385.111160272288,-1.02838870070438,0.24693624945382,-4.16459188547244,3.1190999327775e-05,0.000208510632169209
"C3_07150C",5673.69967211644,1.01593447317896,0.187739186690729,5.41141405311695,6.25290040209624e-08,8.0507745134812e-07
"C3_07280C",722.582837140943,-1.26305184855111,0.187125037884012,-6.74977471124948,1.48074896639004e-11,4.19430753735598e-10
"C3_07400W",428.766704265945,1.29026590933275,0.174571408473207,7.39104943138941,1.45674445872259e-13,6.82428750278506e-12
"C3_07730W",481.692389661299,-1.03199007027077,0.189965505160172,-5.43251296808141,5.55659140774541e-08,7.29302622266585e-07
"C3_07820W",451.750741392172,1.15414070522309,0.190250680958284,6.06642088958495,1.30792103894657e-09,2.47367674757286e-08
"C3_07970C",481.773279805972,1.12121507533413,0.176745915580469,6.34365479763327,2.24377294856305e-10,5.07976849693271e-09
"C4_00080C",513.521047842622,-1.01300423905179,0.18576550381223,-5.45313429169136,4.94896657676974e-08,6.56627591558337e-07
"C4_00160C",3259.67871251504,2.83481361463702,0.147612811884246,19.2043873323137,3.40113028268944e-82,2.07128834215787e-78
"C4_00240C",300.107415076841,1.39484852646959,0.176213926143813,7.91565432422871,2.45956102086117e-15,1.64601391396094e-13
"C4_00430W",1768.27607187071,1.43539938959651,0.394369923801099,3.63972834378834,0.000272925820721495,0.00136239200671631
"C4_00440C",532.970783550913,-1.24859545429861,0.310330472163507,-4.02343812901736,5.73546565280375e-05,0.000353532245198126
"C4_00450C",54.8275593449728,1.86997169083071,0.478859935257006,3.90504937488055,9.42061488444535e-05,0.000542777148971355
"C4_00520W",616.713424152177,1.08262878189047,0.151519150533349,7.14516137451669,8.98902235041423e-13,3.50917603295017e-11
"C4_00650W",2169.55518608029,-1.03669999539451,0.192673378978238,-5.38060836889977,7.42345344269645e-08,9.47774244570679e-07
"C4_00660W",1169.40037616179,1.08464083386469,0.148025874625983,7.32737324880029,2.34707473915528e-13,1.04333468331793e-11
"C4_00680W",396.537812918308,-1.08963943188159,0.212697298412639,-5.12295849554075,3.00778574662656e-07,3.35483794816039e-06
"C4_00810C",192.555257694302,1.74070296129697,0.210070404111709,8.28628368026236,1.16841909521557e-16,1.03125685360331e-14
"C4_00820W",291.786088004136,1.29840102685914,0.190314702287259,6.82238950146555,8.95384975567987e-12,2.69945272337081e-10
